WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
17	45.000	33.916	0.717	0.283	-0.000	0	0
25	45.000	34.340	0.711	0.289	0.000	7.66702e-48	7.66702e-48
32	45.000	35.460	0.701	0.299	-0.000	0	0
24	45.000	36.400	0.710	0.290	-0.000	0	0
84	45.000	37.406	0.706	0.294	0.000	1.75945e-45	1.75945e-45
60	45.000	37.615	0.714	0.286	-0.000	0	0
15	45.000	37.725	0.716	0.284	-0.000	0	0
30	45.000	37.785	0.716	0.284	-0.000	0	0
75	45.000	37.790	0.714	0.286	0.000	1.59785e-45	1.59785e-45
45	45.000	37.830	0.716	0.284	0.000	4.17744e-47	4.17744e-47
0	45.000	37.860	0.716	0.284	0.000	2.04643e-45	2.04643e-45
54	45.000	38.891	0.702	0.298	-0.000	0	0
19	45.000	38.918	0.698	0.302	-0.000	0	0
9	45.000	39.314	0.702	0.298	0.000	1.96432e-49	1.96432e-49
47	45.000	39.470	0.688	0.312	0.000	7.38095e-46	7.38095e-46
50	45.000	39.628	0.702	0.298	-0.000	0	0
80	45.000	39.687	0.706	0.294	-0.000	0	0
39	45.000	39.954	0.705	0.295	-0.000	0	0
5	45.000	40.898	0.698	0.302	-0.000	0	0
65	45.000	41.573	0.698	0.302	-0.000	0	0
34	45.000	41.674	0.698	0.302	-0.000	0	0
49	45.000	42.168	0.695	0.305	-0.000	0	0
81	45.000	42.402	0.703	0.297	0.000	3.00152e-45	3.00152e-45
8	45.000	42.434	0.704	0.296	0.000	1.31163e-44	1.31163e-44
83	45.000	42.629	0.700	0.300	0.000	7.07295e-48	7.07295e-48
73	45.000	42.648	0.766	0.234	0.000	5.38654e-49	5.38654e-49
33	45.000	42.651	0.690	0.310	0.000	2.12738e-44	2.12738e-44
88	45.000	42.720	0.757	0.243	0.000	1.293e-48	1.293e-48
28	45.000	42.936	0.760	0.240	0.000	2.98812e-50	2.98812e-50
43	45.000	42.944	0.761	0.239	0.000	6.49784e-49	6.49784e-49
23	45.000	43.011	0.699	0.301	0.000	4.03182e-42	4.03182e-42
20	45.000	43.101	0.694	0.306	-0.000	0	0
13	45.000	43.240	0.756	0.244	0.000	3.23732e-48	3.23732e-48
58	45.000	43.296	0.751	0.249	-0.000	0	0
6	45.000	43.366	0.701	0.299	0.000	9.18636e-43	9.18636e-43
53	45.000	43.372	0.699	0.301	-0.000	0	0
7	45.000	43.609	0.698	0.302	-0.000	0	0
35	45.000	43.649	0.699	0.301	0.000	7.15082e-42	7.15082e-42
82	45.000	43.920	0.697	0.303	0.000	6.73048e-46	6.73048e-46
38	45.000	44.011	0.699	0.301	-0.000	0	0
68	45.000	44.532	0.696	0.304	0.000	9.80785e-45	9.80785e-45
69	45.000	44.549	0.692	0.308	-0.000	0	0
18	45.000	44.896	0.690	0.310	-0.000	0	0
51	45.000	45.629	0.696	0.304	0.000	4.74243e-44	4.74243e-44
55	45.000	46.305	0.686	0.314	0.000	1.55047e-46	1.55047e-46
27	45.000	46.370	0.718	0.282	-0.000	0	0
48	45.000	47.069	0.682	0.318	-0.000	0	0
12	45.000	47.818	0.726	0.274	0.000	4.26134e-48	4.26134e-48
36	45.000	48.423	0.692	0.308	-0.000	0	0
40	45.000	48.734	0.693	0.307	-0.000	0	0
74	45.000	49.368	0.732	0.268	-0.000	0	0
89	45.000	49.440	0.732	0.268	0.000	2.43173e-48	2.43173e-48
29	45.000	49.584	0.733	0.267	0.000	5.57138e-49	5.57138e-49
44	45.000	49.632	0.733	0.267	0.000	1.9798e-51	1.9798e-51
14	45.000	49.816	0.731	0.269	-0.000	0	0
59	45.000	49.848	0.731	0.269	-0.000	0	0
4	45.000	50.471	0.684	0.316	0.000	2.03312e-42	2.03312e-42
52	45.000	50.686	0.692	0.308	-0.000	0	0
61	45.000	50.900	0.724	0.276	0.000	4.32277e-45	4.32277e-45
76	45.000	51.220	0.732	0.268	-0.000	0	0
16	45.000	51.312	0.733	0.267	-0.000	0	0
31	45.000	51.664	0.731	0.269	-0.000	0	0
41	45.000	51.681	0.675	0.325	0.000	5.1114e-48	5.1114e-48
1	45.000	51.836	0.728	0.272	-0.000	0	0
46	45.000	52.128	0.728	0.272	0.000	1.83169e-46	1.83169e-46
57	45.000	52.746	0.703	0.297	0.000	2.19801e-48	2.19801e-48
42	45.000	52.762	0.709	0.291	0.000	1.08217e-51	1.08217e-51
2	45.000	52.794	0.672	0.328	-0.000	0	0
87	45.000	53.946	0.693	0.307	0.000	2.47141e-47	2.47141e-47
10	45.000	54.299	0.668	0.332	0.000	4.6848e-46	4.6848e-46
37	45.000	55.094	0.668	0.332	0.000	1.57758e-42	1.57758e-42
26	45.000	55.946	0.694	0.306	-0.000	0	0
17	45.000	56.596	0.717	0.283	-0.000	0	0
11	45.000	57.197	0.654	0.346	0.000	1.82361e-46	1.82361e-46
66	45.000	57.368	0.666	0.334	0.000	6.36008e-43	6.36008e-43
25	45.000	57.692	0.711	0.289	0.000	4.17982e-47	4.17982e-47
21	45.000	58.258	0.660	0.340	0.000	2.67168e-42	2.67168e-42
79	45.000	58.281	0.651	0.349	-0.000	0	0
73	45.000	58.641	0.766	0.234	0.000	1.97707e-48	1.97707e-48
88	45.000	58.740	0.757	0.243	0.000	4.77595e-48	4.77595e-48
28	45.000	59.037	0.760	0.240	0.000	1.11631e-49	1.11631e-49
43	45.000	59.048	0.761	0.239	0.000	2.4276e-48	2.4276e-48
24	45.000	59.326	0.710	0.290	-0.000	0	0
13	45.000	59.455	0.756	0.244	0.000	1.23044e-47	1.23044e-47
58	45.000	59.532	0.751	0.249	-0.000	0	0
32	45.000	59.676	0.701	0.299	-0.000	0	0
56	45.000	59.745	0.641	0.359	0.000	1.05782e-46	1.05782e-46
60	45.000	60.184	0.714	0.286	-0.000	0	0
15	45.000	60.360	0.716	0.284	-0.000	0	0
30	45.000	60.456	0.716	0.284	-0.000	0	0
75	45.000	60.464	0.714	0.286	0.000	8.57343e-45	8.57343e-45
45	45.000	60.528	0.716	0.284	0.000	2.24501e-46	2.24501e-46
0	45.000	60.576	0.716	0.284	0.000	1.1013e-44	1.1013e-44
84	45.000	61.394	0.706	0.294	0.000	1.02575e-44	1.02575e-44
54	45.000	64.226	0.702	0.298	-0.000	0	0
50	45.000	64.252	0.702	0.298	-0.000	0	0
80	45.000	64.494	0.706	0.294	-0.000	0	0
27	45.000	64.841	0.718	0.282	-0.000	0	0
19	45.000	65.018	0.698	0.302	-0.000	0	0
9	45.000	65.090	0.702	0.298	0.000	1.2689e-48	1.2689e-48
67	45.000	66.169	0.637	0.363	-0.000	0	0
39	45.000	66.432	0.705	0.295	-0.000	0	0
72	45.000	66.481	0.631	0.369	0.000	8.83121e-47	8.83121e-47
5	45.000	66.794	0.698	0.302	-0.000	0	0
12	45.000	66.973	0.726	0.274	0.000	2.07977e-47	2.07977e-47
47	45.000	67.628	0.688	0.312	0.000	5.35263e-45	5.35263e-45
74	45.000	67.881	0.732	0.268	-0.000	0	0
89	45.000	67.980	0.732	0.268	0.000	1.17147e-47	1.17147e-47
29	45.000	68.178	0.733	0.267	0.000	2.69329e-48	2.69329e-48
44	45.000	68.244	0.733	0.267	0.000	9.58288e-51	9.58288e-51
65	45.000	68.270	0.698	0.302	-0.000	0	0
14	45.000	68.497	0.731	0.269	-0.000	0	0
81	45.000	68.502	0.703	0.297	0.000	1.95832e-44	1.95832e-44
59	45.000	68.541	0.731	0.269	-0.000	0	0
8	45.000	69.044	0.704	0.296	0.000	8.7412e-44	8.7412e-44
83	45.000	69.536	0.700	0.300	0.000	4.77453e-47	4.77453e-47
61	45.000	70.043	0.724	0.276	0.000	1.88667e-44	1.88667e-44
23	45.000	70.248	0.699	0.301	0.000	2.8027e-41	2.8027e-41
6	45.000	70.408	0.701	0.299	0.000	6.39044e-42	6.39044e-42
76	45.000	70.483	0.732	0.268	-0.000	0	0
34	45.000	70.522	0.698	0.302	-0.000	0	0
16	45.000	70.626	0.733	0.267	-0.000	0	0
7	45.000	70.840	0.698	0.302	-0.000	0	0
53	45.000	70.912	0.699	0.301	-0.000	0	0
31	45.000	71.152	0.731	0.269	-0.000	0	0
20	45.000	71.262	0.694	0.306	-0.000	0	0
1	45.000	71.378	0.728	0.272	-0.000	0	0
49	45.000	71.442	0.695	0.305	-0.000	0	0
82	45.000	71.454	0.697	0.303	0.000	5.07695e-45	5.07695e-45
22	45.000	71.464	0.628	0.372	-0.000	0	0
46	45.000	71.814	0.728	0.272	0.000	7.8601e-46	7.8601e-46
38	45.000	72.244	0.699	0.301	-0.000	0	0
35	45.000	72.356	0.699	0.301	0.000	5.91784e-41	5.91784e-41
64	45.000	72.773	0.619	0.381	0.000	2.22509e-44	2.22509e-44
68	45.000	73.386	0.696	0.304	0.000	8.5265e-44	8.5265e-44
33	45.000	73.992	0.690	0.310	0.000	2.10076e-43	2.10076e-43
57	45.000	74.361	0.703	0.297	0.000	1.06874e-47	1.06874e-47
42	45.000	74.425	0.709	0.291	0.000	5.27682e-51	5.27682e-51
51	45.000	74.936	0.696	0.304	0.000	4.43327e-43	4.43327e-43
69	45.000	75.746	0.692	0.308	-0.000	0	0
87	45.000	76.236	0.693	0.307	0.000	1.17903e-46	1.17903e-46
18	45.000	78.490	0.690	0.310	-0.000	0	0
26	45.000	79.199	0.694	0.306	-0.000	0	0
17	45.000	79.276	0.717	0.283	-0.000	0	0
77	45.000	79.844	0.603	0.397	0.000	5.9812e-40	5.9812e-40
36	45.000	80.538	0.692	0.308	-0.000	0	0
25	45.000	81.044	0.711	0.289	0.000	1.836e-46	1.836e-46
55	45.000	81.552	0.686	0.314	0.000	2.07264e-45	2.07264e-45
24	45.000	82.252	0.710	0.290	-0.000	0	0
48	45.000	82.748	0.682	0.318	-0.000	0	0
60	45.000	82.753	0.714	0.286	-0.000	0	0
15	45.000	82.995	0.716	0.284	-0.000	0	0
30	45.000	83.127	0.716	0.284	-0.000	0	0
75	45.000	83.138	0.714	0.286	0.000	3.40541e-44	3.40541e-44
45	45.000	83.226	0.716	0.284	0.000	8.91946e-46	8.91946e-46
0	45.000	83.292	0.716	0.284	0.000	4.37498e-44	4.37498e-44
32	45.000	83.892	0.701	0.299	-0.000	0	0
52	45.000	84.994	0.692	0.308	-0.000	0	0
84	45.000	85.382	0.706	0.294	0.000	4.2165e-44	4.2165e-44
40	45.000	86.480	0.693	0.307	-0.000	0	0
4	45.000	88.052	0.684	0.316	0.000	2.84528e-41	2.84528e-41
50	45.000	88.876	0.702	0.298	-0.000	0	0
80	45.000	89.301	0.706	0.294	-0.000	0	0
54	45.000	89.561	0.702	0.298	-0.000	0	0
9	45.000	90.866	0.702	0.298	0.000	5.18898e-48	5.18898e-48
19	45.000	91.118	0.698	0.302	-0.000	0	0
5	45.000	92.690	0.698	0.302	-0.000	0	0
39	45.000	92.910	0.705	0.295	-0.000	0	0
37	45.000	93.806	0.668	0.332	0.000	1.41153e-41	1.41153e-41
41	45.000	93.912	0.675	0.325	0.000	7.04267e-47	7.04267e-47
2	45.000	94.278	0.672	0.328	-0.000	0	0
81	45.000	94.602	0.703	0.297	0.000	7.68684e-44	7.68684e-44
85	45.000	94.902	0.591	0.409	-0.000	0	0
65	45.000	94.967	0.698	0.302	-0.000	0	0
8	45.000	95.654	0.704	0.296	0.000	3.45947e-43	3.45947e-43
47	45.000	95.786	0.688	0.312	0.000	2.24664e-44	2.24664e-44
83	45.000	96.443	0.700	0.300	0.000	1.89039e-46	1.89039e-46
6	45.000	97.450	0.701	0.299	0.000	2.44507e-41	2.44507e-41
23	45.000	97.485	0.699	0.301	0.000	1.09052e-40	1.09052e-40
10	45.000	97.544	0.668	0.332	0.000	5.07608e-45	5.07608e-45
7	45.000	98.071	0.698	0.302	-0.000	0	0
66	45.000	98.450	0.666	0.334	0.000	5.26615e-42	5.26615e-42
53	45.000	98.452	0.699	0.301	-0.000	0	0
82	45.000	98.988	0.697	0.303	0.000	1.82248e-44	1.82248e-44
34	45.000	99.370	0.698	0.302	-0.000	0	0
20	45.000	99.423	0.694	0.306	-0.000	0	0
21	45.000	100.210	0.660	0.340	0.000	2.1589e-41	2.1589e-41
38	45.000	100.477	0.699	0.301	-0.000	0	0
49	45.000	100.716	0.695	0.305	-0.000	0	0
35	45.000	101.063	0.699	0.301	0.000	2.0976e-40	2.0976e-40
68	45.000	102.240	0.696	0.304	0.000	2.89864e-43	2.89864e-43
79	45.000	103.800	0.651	0.349	-0.000	0	0
51	45.000	104.243	0.696	0.304	0.000	1.44138e-42	1.44138e-42
11	45.000	104.876	0.654	0.346	0.000	1.89798e-45	1.89798e-45
33	45.000	105.333	0.690	0.310	0.000	7.5813e-43	7.5813e-43
69	45.000	106.943	0.692	0.308	-0.000	0	0
62	45.000	109.786	0.580	0.420	-0.000	0	0
56	45.000	109.968	0.641	0.359	0.000	1.05555e-45	1.05555e-45
18	45.000	112.084	0.690	0.310	-0.000	0	0
36	45.000	112.653	0.692	0.308	-0.000	0	0
67	45.000	115.948	0.637	0.363	-0.000	0	0
55	45.000	116.799	0.686	0.314	0.000	6.56311e-45	6.56311e-45
3	45.000	117.824	0.579	0.421	0.000	8.38404e-42	8.38404e-42
48	45.000	118.427	0.682	0.318	-0.000	0	0
52	45.000	119.302	0.692	0.308	-0.000	0	0
72	45.000	123.610	0.631	0.369	0.000	8.30632e-46	8.30632e-46
40	45.000	124.226	0.693	0.307	-0.000	0	0
4	45.000	125.633	0.684	0.316	0.000	8.31657e-41	8.31657e-41
22	45.000	126.544	0.628	0.372	-0.000	0	0
37	45.000	132.518	0.668	0.332	0.000	3.86233e-41	3.86233e-41
64	45.000	132.794	0.619	0.381	0.000	1.64276e-43	1.64276e-43
2	45.000	135.762	0.672	0.328	-0.000	0	0
41	45.000	136.143	0.675	0.325	0.000	2.0447e-46	2.0447e-46
66	45.000	139.532	0.666	0.334	0.000	1.41783e-41	1.41783e-41
10	45.000	140.789	0.668	0.332	0.000	1.42799e-44	1.42799e-44
21	45.000	142.162	0.660	0.340	0.000	5.75737e-41	5.75737e-41
86	45.000	144.956	0.562	0.438	0.000	3.75936e-44	3.75936e-44
77	45.000	148.484	0.603	0.397	0.000	3.54877e-39	3.54877e-39
79	45.000	149.319	0.651	0.349	-0.000	0	0
11	45.000	152.555	0.654	0.346	0.000	4.97157e-45	4.97157e-45
56	45.000	160.191	0.641	0.359	0.000	2.65203e-45	2.65203e-45
67	45.000	165.727	0.637	0.363	-0.000	0	0
85	45.000	178.860	0.591	0.409	-0.000	0	0
72	45.000	180.739	0.631	0.369	0.000	1.94733e-45	1.94733e-45
22	45.000	181.624	0.628	0.372	-0.000	0	0
78	45.000	190.282	0.550	0.450	0.000	9.02153e-42	9.02153e-42
64	45.000	192.815	0.619	0.381	0.000	3.67489e-43	3.67489e-43
70	45.000	205.419	0.552	0.448	0.000	5.59882e-44	5.59882e-44
62	45.000	208.420	0.580	0.420	-0.000	0	0
77	45.000	217.124	0.603	0.397	0.000	7.71631e-39	7.71631e-39
3	45.000	224.264	0.579	0.421	0.000	3.27765e-41	3.27765e-41
63	45.000	240.309	0.553	0.447	-0.000	0	0
85	45.000	262.818	0.591	0.409	-0.000	0	0
86	45.000	280.520	0.562	0.438	0.000	1.25437e-43	1.25437e-43
62	45.000	307.054	0.580	0.420	-0.000	0	0
3	45.000	330.704	0.579	0.421	0.000	5.63401e-41	5.63401e-41
71	45.000	334.799	0.541	0.459	-0.000	0	0
78	45.000	369.316	0.550	0.450	0.000	2.37725e-41	2.37725e-41
70	45.000	399.930	0.552	0.448	0.000	1.41216e-43	1.41216e-43
86	45.000	416.084	0.562	0.438	0.000	2.05396e-43	2.05396e-43
63	45.000	469.404	0.553	0.447	-0.000	0	0
78	45.000	548.350	0.550	0.450	0.000	3.71302e-41	3.71302e-41
70	45.000	594.441	0.552	0.448	0.000	2.15999e-43	2.15999e-43
71	45.000	660.218	0.541	0.459	-0.000	0	0
63	45.000	698.499	0.553	0.447	-0.000	0	0
71	45.000	985.637	0.541	0.459	-0.000	0	0
