WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
17	45.000	33.916	0.717	0.283	-0.000	0	0
25	45.000	34.340	0.711	0.289	0.000	7.28672e-49	7.28672e-49
32	45.000	35.460	0.701	0.299	-0.000	0	0
24	45.000	36.400	0.710	0.290	-0.000	0	0
84	45.000	37.406	0.706	0.294	0.000	1.66753e-46	1.66753e-46
60	45.000	37.615	0.714	0.286	-0.000	0	0
15	45.000	37.725	0.716	0.284	-0.000	0	0
30	45.000	37.785	0.716	0.284	-0.000	0	0
75	45.000	37.790	0.714	0.286	0.000	1.52187e-46	1.52187e-46
45	45.000	37.830	0.716	0.284	0.000	3.98258e-48	3.98258e-48
0	45.000	37.860	0.716	0.284	0.000	1.95119e-46	1.95119e-46
54	45.000	38.891	0.702	0.298	-0.000	0	0
19	45.000	38.918	0.698	0.302	-0.000	0	0
9	45.000	39.314	0.702	0.298	0.000	1.8581e-50	1.8581e-50
47	45.000	39.470	0.688	0.312	0.000	6.92682e-47	6.92682e-47
50	45.000	39.628	0.702	0.298	-0.000	0	0
80	45.000	39.687	0.706	0.294	-0.000	0	0
39	45.000	39.954	0.705	0.295	-0.000	0	0
5	45.000	40.898	0.698	0.302	-0.000	0	0
65	45.000	41.573	0.698	0.302	-0.000	0	0
34	45.000	41.674	0.698	0.302	-0.000	0	0
49	45.000	42.168	0.695	0.305	-0.000	0	0
81	45.000	42.402	0.703	0.297	0.000	2.84013e-46	2.84013e-46
8	45.000	42.434	0.704	0.296	0.000	1.24208e-45	1.24208e-45
83	45.000	42.629	0.700	0.300	0.000	6.6834e-49	6.6834e-49
73	45.000	42.648	0.766	0.234	0.000	5.28051e-50	5.28051e-50
33	45.000	42.651	0.690	0.310	0.000	1.99947e-45	1.99947e-45
88	45.000	42.720	0.757	0.243	0.000	1.26113e-49	1.26113e-49
28	45.000	42.936	0.760	0.240	0.000	2.9201e-51	2.9201e-51
43	45.000	42.944	0.761	0.239	0.000	6.35333e-50	6.35333e-50
23	45.000	43.011	0.699	0.301	0.000	3.80671e-43	3.80671e-43
20	45.000	43.101	0.694	0.306	-0.000	0	0
13	45.000	43.240	0.756	0.244	0.000	3.15554e-49	3.15554e-49
58	45.000	43.296	0.751	0.249	-0.000	0	0
6	45.000	43.366	0.701	0.299	0.000	8.68255e-44	8.68255e-44
53	45.000	43.372	0.699	0.301	-0.000	0	0
7	45.000	43.609	0.698	0.302	-0.000	0	0
35	45.000	43.649	0.699	0.301	0.000	6.75312e-43	6.75312e-43
82	45.000	43.920	0.697	0.303	0.000	6.34959e-47	6.34959e-47
38	45.000	44.011	0.699	0.301	-0.000	0	0
68	45.000	44.532	0.696	0.304	0.000	9.24743e-46	9.24743e-46
69	45.000	44.549	0.692	0.308	-0.000	0	0
18	45.000	44.896	0.690	0.310	-0.000	0	0
51	45.000	45.629	0.696	0.304	0.000	4.47223e-45	4.47223e-45
55	45.000	46.305	0.686	0.314	0.000	1.45398e-47	1.45398e-47
27	45.000	46.370	0.718	0.282	-0.000	0	0
48	45.000	47.069	0.682	0.318	-0.000	0	0
12	45.000	47.818	0.726	0.274	0.000	4.08444e-49	4.08444e-49
36	45.000	48.423	0.692	0.308	-0.000	0	0
40	45.000	48.734	0.693	0.307	-0.000	0	0
74	45.000	49.368	0.732	0.268	-0.000	0	0
89	45.000	49.440	0.732	0.268	0.000	2.33896e-49	2.33896e-49
29	45.000	49.584	0.733	0.267	0.000	5.36245e-50	5.36245e-50
44	45.000	49.632	0.733	0.267	0.000	1.9054e-52	1.9054e-52
14	45.000	49.816	0.731	0.269	-0.000	0	0
59	45.000	49.848	0.731	0.269	-0.000	0	0
4	45.000	50.471	0.684	0.316	0.000	2.15866e-43	2.15866e-43
52	45.000	50.686	0.692	0.308	-0.000	0	0
61	45.000	50.900	0.724	0.276	0.000	5.31236e-46	5.31236e-46
76	45.000	51.220	0.732	0.268	-0.000	0	0
16	45.000	51.312	0.733	0.267	-0.000	0	0
31	45.000	51.664	0.731	0.269	-0.000	0	0
41	45.000	51.681	0.675	0.325	0.000	6.52352e-49	6.52352e-49
1	45.000	51.836	0.728	0.272	-0.000	0	0
46	45.000	52.128	0.728	0.272	0.000	2.74296e-47	2.74296e-47
57	45.000	52.746	0.703	0.297	0.000	3.32073e-49	3.32073e-49
42	45.000	52.762	0.709	0.291	0.000	1.65943e-52	1.65943e-52
2	45.000	52.794	0.672	0.328	-0.000	0	0
87	45.000	53.946	0.693	0.307	0.000	3.95806e-48	3.95806e-48
10	45.000	54.299	0.668	0.332	0.000	7.1688e-47	7.1688e-47
37	45.000	55.094	0.668	0.332	0.000	2.4946e-43	2.4946e-43
26	45.000	55.946	0.694	0.306	-0.000	0	0
17	45.000	56.596	0.717	0.283	-0.000	0	0
11	45.000	57.197	0.654	0.346	0.000	2.95593e-47	2.95593e-47
66	45.000	57.368	0.666	0.334	0.000	1.07352e-43	1.07352e-43
25	45.000	57.692	0.711	0.289	0.000	8.10566e-48	8.10566e-48
21	45.000	58.258	0.660	0.340	0.000	4.5196e-43	4.5196e-43
79	45.000	58.281	0.651	0.349	-0.000	0	0
73	45.000	58.641	0.766	0.234	0.000	4.57566e-49	4.57566e-49
88	45.000	58.740	0.757	0.243	0.000	1.08147e-48	1.08147e-48
28	45.000	59.037	0.760	0.240	0.000	2.56869e-50	2.56869e-50
43	45.000	59.048	0.761	0.239	0.000	5.60125e-49	5.60125e-49
24	45.000	59.326	0.710	0.290	-0.000	0	0
13	45.000	59.455	0.756	0.244	0.000	2.82112e-48	2.82112e-48
58	45.000	59.532	0.751	0.249	-0.000	0	0
32	45.000	59.676	0.701	0.299	-0.000	0	0
56	45.000	59.745	0.641	0.359	0.000	1.72235e-47	1.72235e-47
60	45.000	60.184	0.714	0.286	-0.000	0	0
15	45.000	60.360	0.716	0.284	-0.000	0	0
30	45.000	60.456	0.716	0.284	-0.000	0	0
75	45.000	60.464	0.714	0.286	0.000	1.779e-45	1.779e-45
45	45.000	60.528	0.716	0.284	0.000	4.68709e-47	4.68709e-47
0	45.000	60.576	0.716	0.284	0.000	2.3024e-45	2.3024e-45
84	45.000	61.394	0.706	0.294	0.000	2.10127e-45	2.10127e-45
54	45.000	64.226	0.702	0.298	-0.000	0	0
50	45.000	64.252	0.702	0.298	-0.000	0	0
80	45.000	64.494	0.706	0.294	-0.000	0	0
27	45.000	64.841	0.718	0.282	-0.000	0	0
19	45.000	65.018	0.698	0.302	-0.000	0	0
9	45.000	65.090	0.702	0.298	0.000	2.67873e-49	2.67873e-49
67	45.000	66.169	0.637	0.363	-0.000	0	0
39	45.000	66.432	0.705	0.295	-0.000	0	0
72	45.000	66.481	0.631	0.369	0.000	1.4791e-47	1.4791e-47
5	45.000	66.794	0.698	0.302	-0.000	0	0
12	45.000	66.973	0.726	0.274	0.000	4.80165e-48	4.80165e-48
47	45.000	67.628	0.688	0.312	0.000	1.09972e-45	1.09972e-45
74	45.000	67.881	0.732	0.268	-0.000	0	0
89	45.000	67.980	0.732	0.268	0.000	2.77756e-48	2.77756e-48
29	45.000	68.178	0.733	0.267	0.000	6.41827e-49	6.41827e-49
44	45.000	68.244	0.733	0.267	0.000	2.28363e-51	2.28363e-51
65	45.000	68.270	0.698	0.302	-0.000	0	0
14	45.000	68.497	0.731	0.269	-0.000	0	0
81	45.000	68.502	0.703	0.297	0.000	4.24791e-45	4.24791e-45
59	45.000	68.541	0.731	0.269	-0.000	0	0
8	45.000	69.044	0.704	0.296	0.000	1.91106e-44	1.91106e-44
83	45.000	69.536	0.700	0.300	0.000	1.03367e-47	1.03367e-47
61	45.000	70.043	0.724	0.276	0.000	4.43981e-45	4.43981e-45
23	45.000	70.248	0.699	0.301	0.000	6.18222e-42	6.18222e-42
6	45.000	70.408	0.701	0.299	0.000	1.43529e-42	1.43529e-42
76	45.000	70.483	0.732	0.268	-0.000	0	0
34	45.000	70.522	0.698	0.302	-0.000	0	0
16	45.000	70.626	0.733	0.267	-0.000	0	0
7	45.000	70.840	0.698	0.302	-0.000	0	0
53	45.000	70.912	0.699	0.301	-0.000	0	0
31	45.000	71.152	0.731	0.269	-0.000	0	0
20	45.000	71.262	0.694	0.306	-0.000	0	0
1	45.000	71.378	0.728	0.272	-0.000	0	0
49	45.000	71.442	0.695	0.305	-0.000	0	0
82	45.000	71.454	0.697	0.303	0.000	1.21123e-45	1.21123e-45
22	45.000	71.464	0.628	0.372	-0.000	0	0
46	45.000	71.814	0.728	0.272	0.000	2.07059e-46	2.07059e-46
38	45.000	72.244	0.699	0.301	-0.000	0	0
35	45.000	72.356	0.699	0.301	0.000	1.48768e-41	1.48768e-41
64	45.000	72.773	0.619	0.381	0.000	4.69379e-45	4.69379e-45
68	45.000	73.386	0.696	0.304	0.000	2.2245e-44	2.2245e-44
33	45.000	73.992	0.690	0.310	0.000	5.53566e-44	5.53566e-44
57	45.000	74.361	0.703	0.297	0.000	2.92891e-48	2.92891e-48
42	45.000	74.425	0.709	0.291	0.000	1.46655e-51	1.46655e-51
51	45.000	74.936	0.696	0.304	0.000	1.21899e-43	1.21899e-43
69	45.000	75.746	0.692	0.308	-0.000	0	0
87	45.000	76.236	0.693	0.307	0.000	3.33115e-47	3.33115e-47
18	45.000	78.490	0.690	0.310	-0.000	0	0
26	45.000	79.199	0.694	0.306	-0.000	0	0
17	45.000	79.276	0.717	0.283	-0.000	0	0
77	45.000	79.844	0.603	0.397	0.000	1.57927e-40	1.57927e-40
36	45.000	80.538	0.692	0.308	-0.000	0	0
25	45.000	81.044	0.711	0.289	0.000	5.78456e-47	5.78456e-47
55	45.000	81.552	0.686	0.314	0.000	6.35299e-46	6.35299e-46
24	45.000	82.252	0.710	0.290	-0.000	0	0
48	45.000	82.748	0.682	0.318	-0.000	0	0
60	45.000	82.753	0.714	0.286	-0.000	0	0
15	45.000	82.995	0.716	0.284	-0.000	0	0
30	45.000	83.127	0.716	0.284	-0.000	0	0
75	45.000	83.138	0.714	0.286	0.000	1.10235e-44	1.10235e-44
45	45.000	83.226	0.716	0.284	0.000	2.89599e-46	2.89599e-46
0	45.000	83.292	0.716	0.284	0.000	1.42168e-44	1.42168e-44
32	45.000	83.892	0.701	0.299	-0.000	0	0
52	45.000	84.994	0.692	0.308	-0.000	0	0
84	45.000	85.382	0.706	0.294	0.000	1.37595e-44	1.37595e-44
40	45.000	86.480	0.693	0.307	-0.000	0	0
4	45.000	88.052	0.684	0.316	0.000	9.23262e-42	9.23262e-42
50	45.000	88.876	0.702	0.298	-0.000	0	0
80	45.000	89.301	0.706	0.294	-0.000	0	0
54	45.000	89.561	0.702	0.298	-0.000	0	0
9	45.000	90.866	0.702	0.298	0.000	1.74633e-48	1.74633e-48
19	45.000	91.118	0.698	0.302	-0.000	0	0
5	45.000	92.690	0.698	0.302	-0.000	0	0
39	45.000	92.910	0.705	0.295	-0.000	0	0
37	45.000	93.806	0.668	0.332	0.000	4.65483e-42	4.65483e-42
41	45.000	93.912	0.675	0.325	0.000	2.34027e-47	2.34027e-47
2	45.000	94.278	0.672	0.328	-0.000	0	0
81	45.000	94.602	0.703	0.297	0.000	2.6325e-44	2.6325e-44
85	45.000	94.902	0.591	0.409	-0.000	0	0
65	45.000	94.967	0.698	0.302	-0.000	0	0
8	45.000	95.654	0.704	0.296	0.000	1.19116e-43	1.19116e-43
47	45.000	95.786	0.688	0.312	0.000	7.62005e-45	7.62005e-45
83	45.000	96.443	0.700	0.300	0.000	6.50374e-47	6.50374e-47
6	45.000	97.450	0.701	0.299	0.000	8.44497e-42	8.44497e-42
23	45.000	97.485	0.699	0.301	0.000	3.76044e-41	3.76044e-41
10	45.000	97.544	0.668	0.332	0.000	1.70206e-45	1.70206e-45
7	45.000	98.071	0.698	0.302	-0.000	0	0
66	45.000	98.450	0.666	0.334	0.000	1.76858e-42	1.76858e-42
53	45.000	98.452	0.699	0.301	-0.000	0	0
82	45.000	98.988	0.697	0.303	0.000	6.30692e-45	6.30692e-45
34	45.000	99.370	0.698	0.302	-0.000	0	0
20	45.000	99.423	0.694	0.306	-0.000	0	0
21	45.000	100.210	0.660	0.340	0.000	7.30696e-42	7.30696e-42
38	45.000	100.477	0.699	0.301	-0.000	0	0
49	45.000	100.716	0.695	0.305	-0.000	0	0
35	45.000	101.063	0.699	0.301	0.000	7.54026e-41	7.54026e-41
68	45.000	102.240	0.696	0.304	0.000	1.074e-43	1.074e-43
79	45.000	103.800	0.651	0.349	-0.000	0	0
51	45.000	104.243	0.696	0.304	0.000	5.60299e-43	5.60299e-43
11	45.000	104.876	0.654	0.346	0.000	7.24576e-46	7.24576e-46
33	45.000	105.333	0.690	0.310	0.000	3.00049e-43	3.00049e-43
69	45.000	106.943	0.692	0.308	-0.000	0	0
62	45.000	109.786	0.580	0.420	-0.000	0	0
56	45.000	109.968	0.641	0.359	0.000	4.36698e-46	4.36698e-46
18	45.000	112.084	0.690	0.310	-0.000	0	0
36	45.000	112.653	0.692	0.308	-0.000	0	0
67	45.000	115.948	0.637	0.363	-0.000	0	0
55	45.000	116.799	0.686	0.314	0.000	3.01691e-45	3.01691e-45
3	45.000	117.824	0.579	0.421	0.000	3.62141e-42	3.62141e-42
48	45.000	118.427	0.682	0.318	-0.000	0	0
52	45.000	119.302	0.692	0.308	-0.000	0	0
72	45.000	123.610	0.631	0.369	0.000	3.90546e-46	3.90546e-46
40	45.000	124.226	0.693	0.307	-0.000	0	0
4	45.000	125.633	0.684	0.316	0.000	4.06724e-41	4.06724e-41
22	45.000	126.544	0.628	0.372	-0.000	0	0
37	45.000	132.518	0.668	0.332	0.000	1.93978e-41	1.93978e-41
64	45.000	132.794	0.619	0.381	0.000	8.07735e-44	8.07735e-44
2	45.000	135.762	0.672	0.328	-0.000	0	0
41	45.000	136.143	0.675	0.325	0.000	1.04557e-46	1.04557e-46
66	45.000	139.532	0.666	0.334	0.000	7.3103e-42	7.3103e-42
10	45.000	140.789	0.668	0.332	0.000	7.39974e-45	7.39974e-45
21	45.000	142.162	0.660	0.340	0.000	2.98669e-41	2.98669e-41
86	45.000	144.956	0.562	0.438	0.000	1.84811e-44	1.84811e-44
77	45.000	148.484	0.603	0.397	0.000	1.83022e-39	1.83022e-39
79	45.000	149.319	0.651	0.349	-0.000	0	0
11	45.000	152.555	0.654	0.346	0.000	2.66478e-45	2.66478e-45
56	45.000	160.191	0.641	0.359	0.000	1.46067e-45	1.46067e-45
67	45.000	165.727	0.637	0.363	-0.000	0	0
85	45.000	178.860	0.591	0.409	-0.000	0	0
72	45.000	180.739	0.631	0.369	0.000	1.12952e-45	1.12952e-45
22	45.000	181.624	0.628	0.372	-0.000	0	0
78	45.000	190.282	0.550	0.450	0.000	5.01255e-42	5.01255e-42
64	45.000	192.815	0.619	0.381	0.000	2.16142e-43	2.16142e-43
70	45.000	205.419	0.552	0.448	0.000	3.20689e-44	3.20689e-44
62	45.000	208.420	0.580	0.420	-0.000	0	0
77	45.000	217.124	0.603	0.397	0.000	4.70369e-39	4.70369e-39
3	45.000	224.264	0.579	0.421	0.000	1.9901e-41	1.9901e-41
63	45.000	240.309	0.553	0.447	-0.000	0	0
85	45.000	262.818	0.591	0.409	-0.000	0	0
86	45.000	280.520	0.562	0.438	0.000	8.12592e-44	8.12592e-44
62	45.000	307.054	0.580	0.420	-0.000	0	0
3	45.000	330.704	0.579	0.421	0.000	3.84953e-41	3.84953e-41
71	45.000	334.799	0.541	0.459	-0.000	0	0
78	45.000	369.316	0.550	0.450	0.000	1.63161e-41	1.63161e-41
70	45.000	399.930	0.552	0.448	0.000	9.83667e-44	9.83667e-44
86	45.000	416.084	0.562	0.438	0.000	1.44833e-43	1.44833e-43
63	45.000	469.404	0.553	0.447	-0.000	0	0
78	45.000	548.350	0.550	0.450	0.000	2.65384e-41	2.65384e-41
70	45.000	594.441	0.552	0.448	0.000	1.5406e-43	1.5406e-43
71	45.000	660.218	0.541	0.459	-0.000	0	0
63	45.000	698.499	0.553	0.447	-0.000	0	0
71	45.000	985.637	0.541	0.459	-0.000	0	0
