WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
17	45.000	33.916	0.717	0.283	-0.000	0	0
25	45.000	34.340	0.711	0.289	0.000	2.30104e-49	2.30104e-49
32	45.000	35.460	0.701	0.299	-0.000	0	0
24	45.000	36.400	0.710	0.290	-0.000	0	0
84	45.000	37.406	0.706	0.294	0.000	5.40551e-47	5.40551e-47
60	45.000	37.615	0.714	0.286	-0.000	0	0
15	45.000	37.725	0.716	0.284	-0.000	0	0
30	45.000	37.785	0.716	0.284	-0.000	0	0
75	45.000	37.790	0.714	0.286	0.000	4.70733e-47	4.70733e-47
45	45.000	37.830	0.716	0.284	0.000	1.22051e-48	1.22051e-48
0	45.000	37.860	0.716	0.284	0.000	5.97315e-47	5.97315e-47
54	45.000	38.891	0.702	0.298	-0.000	0	0
19	45.000	38.918	0.698	0.302	-0.000	0	0
9	45.000	39.314	0.702	0.298	0.000	6.13163e-51	6.13163e-51
47	45.000	39.470	0.688	0.312	0.000	2.45198e-47	2.45198e-47
50	45.000	39.628	0.702	0.298	-0.000	0	0
80	45.000	39.687	0.706	0.294	-0.000	0	0
39	45.000	39.954	0.705	0.295	-0.000	0	0
5	45.000	40.898	0.698	0.302	-0.000	0	0
65	45.000	41.573	0.698	0.302	-0.000	0	0
34	45.000	41.674	0.698	0.302	-0.000	0	0
49	45.000	42.168	0.695	0.305	-0.000	0	0
81	45.000	42.402	0.703	0.297	0.000	9.34454e-47	9.34454e-47
8	45.000	42.434	0.704	0.296	0.000	4.05738e-46	4.05738e-46
83	45.000	42.629	0.700	0.300	0.000	2.22689e-49	2.22689e-49
73	45.000	42.648	0.766	0.234	0.000	1.18304e-50	1.18304e-50
33	45.000	42.651	0.690	0.310	0.000	6.98707e-46	6.98707e-46
88	45.000	42.720	0.757	0.243	0.000	3.0123e-50	3.0123e-50
28	45.000	42.936	0.760	0.240	0.000	6.81001e-52	6.81001e-52
43	45.000	42.944	0.761	0.239	0.000	1.47176e-50	1.47176e-50
23	45.000	43.011	0.699	0.301	0.000	1.27761e-43	1.27761e-43
20	45.000	43.101	0.694	0.306	-0.000	0	0
13	45.000	43.240	0.756	0.244	0.000	7.59566e-50	7.59566e-50
58	45.000	43.296	0.751	0.249	-0.000	0	0
6	45.000	43.366	0.701	0.299	0.000	2.88656e-44	2.88656e-44
53	45.000	43.372	0.699	0.301	-0.000	0	0
7	45.000	43.609	0.698	0.302	-0.000	0	0
35	45.000	43.649	0.699	0.301	0.000	2.2618e-43	2.2618e-43
82	45.000	43.920	0.697	0.303	0.000	2.14652e-47	2.14652e-47
38	45.000	44.011	0.699	0.301	-0.000	0	0
68	45.000	44.532	0.696	0.304	0.000	3.14243e-46	3.14243e-46
69	45.000	44.549	0.692	0.308	-0.000	0	0
18	45.000	44.896	0.690	0.310	-0.000	0	0
51	45.000	45.629	0.696	0.304	0.000	1.51736e-45	1.51736e-45
55	45.000	46.305	0.686	0.314	0.000	5.18014e-48	5.18014e-48
27	45.000	46.370	0.718	0.282	-0.000	0	0
48	45.000	47.069	0.682	0.318	-0.000	0	0
12	45.000	47.818	0.726	0.274	0.000	1.18618e-49	1.18618e-49
36	45.000	48.423	0.692	0.308	-0.000	0	0
40	45.000	48.734	0.693	0.307	-0.000	0	0
74	45.000	49.368	0.732	0.268	-0.000	0	0
89	45.000	49.440	0.732	0.268	0.000	6.54894e-50	6.54894e-50
29	45.000	49.584	0.733	0.267	0.000	1.49069e-50	1.49069e-50
44	45.000	49.632	0.733	0.267	0.000	5.30152e-53	5.30152e-53
14	45.000	49.816	0.731	0.269	-0.000	0	0
59	45.000	49.848	0.731	0.269	-0.000	0	0
4	45.000	50.471	0.684	0.316	0.000	8.89036e-44	8.89036e-44
52	45.000	50.686	0.692	0.308	-0.000	0	0
61	45.000	50.900	0.724	0.276	0.000	2.11074e-46	2.11074e-46
76	45.000	51.220	0.732	0.268	-0.000	0	0
16	45.000	51.312	0.733	0.267	-0.000	0	0
31	45.000	51.664	0.731	0.269	-0.000	0	0
41	45.000	51.681	0.675	0.325	0.000	3.20231e-49	3.20231e-49
1	45.000	51.836	0.728	0.272	-0.000	0	0
46	45.000	52.128	0.728	0.272	0.000	1.25662e-47	1.25662e-47
57	45.000	52.746	0.703	0.297	0.000	1.65e-49	1.65e-49
42	45.000	52.762	0.709	0.291	0.000	8.1697e-53	8.1697e-53
2	45.000	52.794	0.672	0.328	-0.000	0	0
87	45.000	53.946	0.693	0.307	0.000	2.09088e-48	2.09088e-48
10	45.000	54.299	0.668	0.332	0.000	3.96334e-47	3.96334e-47
37	45.000	55.094	0.668	0.332	0.000	1.40189e-43	1.40189e-43
26	45.000	55.946	0.694	0.306	-0.000	0	0
17	45.000	56.596	0.717	0.283	-0.000	0	0
11	45.000	57.197	0.654	0.346	0.000	1.73899e-47	1.73899e-47
66	45.000	57.368	0.666	0.334	0.000	6.22367e-44	6.22367e-44
25	45.000	57.692	0.711	0.289	0.000	4.46256e-48	4.46256e-48
21	45.000	58.258	0.660	0.340	0.000	2.66018e-43	2.66018e-43
79	45.000	58.281	0.651	0.349	-0.000	0	0
73	45.000	58.641	0.766	0.234	0.000	2.40207e-49	2.40207e-49
88	45.000	58.740	0.757	0.243	0.000	5.73169e-49	5.73169e-49
28	45.000	59.037	0.760	0.240	0.000	1.36078e-50	1.36078e-50
43	45.000	59.048	0.761	0.239	0.000	2.96485e-49	2.96485e-49
24	45.000	59.326	0.710	0.290	-0.000	0	0
13	45.000	59.455	0.756	0.244	0.000	1.50635e-48	1.50635e-48
58	45.000	59.532	0.751	0.249	-0.000	0	0
32	45.000	59.676	0.701	0.299	-0.000	0	0
56	45.000	59.745	0.641	0.359	0.000	1.05148e-47	1.05148e-47
60	45.000	60.184	0.714	0.286	-0.000	0	0
15	45.000	60.360	0.716	0.284	-0.000	0	0
30	45.000	60.456	0.716	0.284	-0.000	0	0
75	45.000	60.464	0.714	0.286	0.000	9.97175e-46	9.97175e-46
45	45.000	60.528	0.716	0.284	0.000	2.62355e-47	2.62355e-47
0	45.000	60.576	0.716	0.284	0.000	1.28885e-45	1.28885e-45
84	45.000	61.394	0.706	0.294	0.000	1.19534e-45	1.19534e-45
54	45.000	64.226	0.702	0.298	-0.000	0	0
50	45.000	64.252	0.702	0.298	-0.000	0	0
80	45.000	64.494	0.706	0.294	-0.000	0	0
27	45.000	64.841	0.718	0.282	-0.000	0	0
19	45.000	65.018	0.698	0.302	-0.000	0	0
9	45.000	65.090	0.702	0.298	0.000	1.55218e-49	1.55218e-49
67	45.000	66.169	0.637	0.363	-0.000	0	0
39	45.000	66.432	0.705	0.295	-0.000	0	0
72	45.000	66.481	0.631	0.369	0.000	9.3704e-48	9.3704e-48
5	45.000	66.794	0.698	0.302	-0.000	0	0
12	45.000	66.973	0.726	0.274	0.000	2.73207e-48	2.73207e-48
47	45.000	67.628	0.688	0.312	0.000	6.51347e-46	6.51347e-46
74	45.000	67.881	0.732	0.268	-0.000	0	0
89	45.000	67.980	0.732	0.268	0.000	1.57526e-48	1.57526e-48
29	45.000	68.178	0.733	0.267	0.000	3.63778e-49	3.63778e-49
44	45.000	68.244	0.733	0.267	0.000	1.29471e-51	1.29471e-51
65	45.000	68.270	0.698	0.302	-0.000	0	0
14	45.000	68.497	0.731	0.269	-0.000	0	0
81	45.000	68.502	0.703	0.297	0.000	2.48141e-45	2.48141e-45
59	45.000	68.541	0.731	0.269	-0.000	0	0
8	45.000	69.044	0.704	0.296	0.000	1.11599e-44	1.11599e-44
83	45.000	69.536	0.700	0.300	0.000	6.06623e-48	6.06623e-48
61	45.000	70.043	0.724	0.276	0.000	2.54775e-45	2.54775e-45
23	45.000	70.248	0.699	0.301	0.000	3.63909e-42	3.63909e-42
6	45.000	70.408	0.701	0.299	0.000	8.43754e-43	8.43754e-43
76	45.000	70.483	0.732	0.268	-0.000	0	0
34	45.000	70.522	0.698	0.302	-0.000	0	0
16	45.000	70.626	0.733	0.267	-0.000	0	0
7	45.000	70.840	0.698	0.302	-0.000	0	0
53	45.000	70.912	0.699	0.301	-0.000	0	0
31	45.000	71.152	0.731	0.269	-0.000	0	0
20	45.000	71.262	0.694	0.306	-0.000	0	0
1	45.000	71.378	0.728	0.272	-0.000	0	0
49	45.000	71.442	0.695	0.305	-0.000	0	0
82	45.000	71.454	0.697	0.303	0.000	7.15485e-46	7.15485e-46
22	45.000	71.464	0.628	0.372	-0.000	0	0
46	45.000	71.814	0.728	0.272	0.000	1.20239e-46	1.20239e-46
38	45.000	72.244	0.699	0.301	-0.000	0	0
35	45.000	72.356	0.699	0.301	0.000	8.78968e-42	8.78968e-42
64	45.000	72.773	0.619	0.381	0.000	2.88688e-45	2.88688e-45
68	45.000	73.386	0.696	0.304	0.000	1.31737e-44	1.31737e-44
33	45.000	73.992	0.690	0.310	0.000	3.28527e-44	3.28527e-44
57	45.000	74.361	0.703	0.297	0.000	1.73237e-48	1.73237e-48
42	45.000	74.425	0.709	0.291	0.000	8.66195e-52	8.66195e-52
51	45.000	74.936	0.696	0.304	0.000	7.22536e-44	7.22536e-44
69	45.000	75.746	0.692	0.308	-0.000	0	0
87	45.000	76.236	0.693	0.307	0.000	1.97654e-47	1.97654e-47
18	45.000	78.490	0.690	0.310	-0.000	0	0
26	45.000	79.199	0.694	0.306	-0.000	0	0
17	45.000	79.276	0.717	0.283	-0.000	0	0
77	45.000	79.844	0.603	0.397	0.000	9.3072e-41	9.3072e-41
36	45.000	80.538	0.692	0.308	-0.000	0	0
25	45.000	81.044	0.711	0.289	0.000	3.4414e-47	3.4414e-47
55	45.000	81.552	0.686	0.314	0.000	3.76875e-46	3.76875e-46
24	45.000	82.252	0.710	0.290	-0.000	0	0
48	45.000	82.748	0.682	0.318	-0.000	0	0
60	45.000	82.753	0.714	0.286	-0.000	0	0
15	45.000	82.995	0.716	0.284	-0.000	0	0
30	45.000	83.127	0.716	0.284	-0.000	0	0
75	45.000	83.138	0.714	0.286	0.000	6.57071e-45	6.57071e-45
45	45.000	83.226	0.716	0.284	0.000	1.7268e-46	1.7268e-46
0	45.000	83.292	0.716	0.284	0.000	8.4778e-45	8.4778e-45
32	45.000	83.892	0.701	0.299	-0.000	0	0
52	45.000	84.994	0.692	0.308	-0.000	0	0
84	45.000	85.382	0.706	0.294	0.000	8.19549e-45	8.19549e-45
40	45.000	86.480	0.693	0.307	-0.000	0	0
4	45.000	88.052	0.684	0.316	0.000	5.47009e-42	5.47009e-42
50	45.000	88.876	0.702	0.298	-0.000	0	0
80	45.000	89.301	0.706	0.294	-0.000	0	0
54	45.000	89.561	0.702	0.298	-0.000	0	0
9	45.000	90.866	0.702	0.298	0.000	1.04043e-48	1.04043e-48
19	45.000	91.118	0.698	0.302	-0.000	0	0
5	45.000	92.690	0.698	0.302	-0.000	0	0
39	45.000	92.910	0.705	0.295	-0.000	0	0
37	45.000	93.806	0.668	0.332	0.000	2.7405e-42	2.7405e-42
41	45.000	93.912	0.675	0.325	0.000	1.38142e-47	1.38142e-47
2	45.000	94.278	0.672	0.328	-0.000	0	0
81	45.000	94.602	0.703	0.297	0.000	1.5695e-44	1.5695e-44
85	45.000	94.902	0.591	0.409	-0.000	0	0
65	45.000	94.967	0.698	0.302	-0.000	0	0
8	45.000	95.654	0.704	0.296	0.000	7.10628e-44	7.10628e-44
47	45.000	95.786	0.688	0.312	0.000	4.51861e-45	4.51861e-45
83	45.000	96.443	0.700	0.300	0.000	3.87475e-47	3.87475e-47
6	45.000	97.450	0.701	0.299	0.000	5.03256e-42	5.03256e-42
23	45.000	97.485	0.699	0.301	0.000	2.23932e-41	2.23932e-41
10	45.000	97.544	0.668	0.332	0.000	1.00152e-45	1.00152e-45
7	45.000	98.071	0.698	0.302	-0.000	0	0
66	45.000	98.450	0.666	0.334	0.000	1.03966e-42	1.03966e-42
53	45.000	98.452	0.699	0.301	-0.000	0	0
82	45.000	98.988	0.697	0.303	0.000	3.75394e-45	3.75394e-45
34	45.000	99.370	0.698	0.302	-0.000	0	0
20	45.000	99.423	0.694	0.306	-0.000	0	0
21	45.000	100.210	0.660	0.340	0.000	4.28706e-42	4.28706e-42
38	45.000	100.477	0.699	0.301	-0.000	0	0
49	45.000	100.716	0.695	0.305	-0.000	0	0
35	45.000	101.063	0.699	0.301	0.000	4.50283e-41	4.50283e-41
68	45.000	102.240	0.696	0.304	0.000	6.42188e-44	6.42188e-44
79	45.000	103.800	0.651	0.349	-0.000	0	0
51	45.000	104.243	0.696	0.304	0.000	3.36192e-43	3.36192e-43
11	45.000	104.876	0.654	0.346	0.000	4.28962e-46	4.28962e-46
33	45.000	105.333	0.690	0.310	0.000	1.7995e-43	1.7995e-43
69	45.000	106.943	0.692	0.308	-0.000	0	0
62	45.000	109.786	0.580	0.420	-0.000	0	0
56	45.000	109.968	0.641	0.359	0.000	2.59378e-46	2.59378e-46
18	45.000	112.084	0.690	0.310	-0.000	0	0
36	45.000	112.653	0.692	0.308	-0.000	0	0
67	45.000	115.948	0.637	0.363	-0.000	0	0
55	45.000	116.799	0.686	0.314	0.000	1.82517e-45	1.82517e-45
3	45.000	117.824	0.579	0.421	0.000	2.13673e-42	2.13673e-42
48	45.000	118.427	0.682	0.318	-0.000	0	0
52	45.000	119.302	0.692	0.308	-0.000	0	0
72	45.000	123.610	0.631	0.369	0.000	2.33801e-46	2.33801e-46
40	45.000	124.226	0.693	0.307	-0.000	0	0
4	45.000	125.633	0.684	0.316	0.000	2.46828e-41	2.46828e-41
22	45.000	126.544	0.628	0.372	-0.000	0	0
37	45.000	132.518	0.668	0.332	0.000	1.17523e-41	1.17523e-41
64	45.000	132.794	0.619	0.381	0.000	4.84066e-44	4.84066e-44
2	45.000	135.762	0.672	0.328	-0.000	0	0
41	45.000	136.143	0.675	0.325	0.000	6.35025e-47	6.35025e-47
66	45.000	139.532	0.666	0.334	0.000	4.43478e-42	4.43478e-42
10	45.000	140.789	0.668	0.332	0.000	4.49202e-45	4.49202e-45
21	45.000	142.162	0.660	0.340	0.000	1.81064e-41	1.81064e-41
86	45.000	144.956	0.562	0.438	0.000	1.10007e-44	1.10007e-44
77	45.000	148.484	0.603	0.397	0.000	1.09746e-39	1.09746e-39
79	45.000	149.319	0.651	0.349	-0.000	0	0
11	45.000	152.555	0.654	0.346	0.000	1.62771e-45	1.62771e-45
56	45.000	160.191	0.641	0.359	0.000	9.06241e-46	9.06241e-46
67	45.000	165.727	0.637	0.363	-0.000	0	0
85	45.000	178.860	0.591	0.409	-0.000	0	0
72	45.000	180.739	0.631	0.369	0.000	7.21028e-46	7.21028e-46
22	45.000	181.624	0.628	0.372	-0.000	0	0
78	45.000	190.282	0.550	0.450	0.000	3.17803e-42	3.17803e-42
64	45.000	192.815	0.619	0.381	0.000	1.39267e-43	1.39267e-43
70	45.000	205.419	0.552	0.448	0.000	2.05279e-44	2.05279e-44
62	45.000	208.420	0.580	0.420	-0.000	0	0
77	45.000	217.124	0.603	0.397	0.000	3.07096e-39	3.07096e-39
3	45.000	224.264	0.579	0.421	0.000	1.29361e-41	1.29361e-41
63	45.000	240.309	0.553	0.447	-0.000	0	0
85	45.000	262.818	0.591	0.409	-0.000	0	0
86	45.000	280.520	0.562	0.438	0.000	5.22238e-44	5.22238e-44
62	45.000	307.054	0.580	0.420	-0.000	0	0
3	45.000	330.704	0.579	0.421	0.000	2.45452e-41	2.45452e-41
71	45.000	334.799	0.541	0.459	-0.000	0	0
78	45.000	369.316	0.550	0.450	0.000	1.02848e-41	1.02848e-41
70	45.000	399.930	0.552	0.448	0.000	6.18188e-44	6.18188e-44
86	45.000	416.084	0.562	0.438	0.000	9.09739e-44	9.09739e-44
63	45.000	469.404	0.553	0.447	-0.000	0	0
78	45.000	548.350	0.550	0.450	0.000	1.63841e-41	1.63841e-41
70	45.000	594.441	0.552	0.448	0.000	9.4285e-44	9.4285e-44
71	45.000	660.218	0.541	0.459	-0.000	0	0
63	45.000	698.499	0.553	0.447	-0.000	0	0
71	45.000	985.637	0.541	0.459	-0.000	0	0
