WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
26	45.000	32.693	0.694	0.306	-0.000	0	0
17	45.000	33.916	0.717	0.283	-0.000	0	0
25	45.000	34.340	0.711	0.289	0.000	8.96233e-49	8.96233e-49
32	45.000	35.460	0.701	0.299	0.000	4.03602e-48	4.03602e-48
24	45.000	36.400	0.710	0.290	-0.000	0	0
84	45.000	37.406	0.706	0.294	0.000	1.64674e-49	1.64674e-49
60	45.000	37.615	0.714	0.286	-0.000	0	0
15	45.000	37.725	0.716	0.284	0.000	6.33593e-48	6.33593e-48
30	45.000	37.785	0.716	0.284	-0.000	0	0
75	45.000	37.790	0.714	0.286	0.000	2.26912e-46	2.26912e-46
45	45.000	37.830	0.716	0.284	-0.000	0	0
0	45.000	37.860	0.716	0.284	0.000	2.03602e-46	2.03602e-46
54	45.000	38.891	0.702	0.298	-0.000	0	0
19	45.000	38.918	0.698	0.302	0.000	1.74654e-51	1.74654e-51
9	45.000	39.314	0.702	0.298	-0.000	0	0
47	45.000	39.470	0.688	0.312	0.000	1.57017e-47	1.57017e-47
50	45.000	39.628	0.702	0.298	0.000	3.11763e-46	3.11763e-46
80	45.000	39.687	0.706	0.294	0.000	1.09783e-45	1.09783e-45
39	45.000	39.954	0.705	0.295	0.000	6.79452e-49	6.79452e-49
5	45.000	40.898	0.698	0.302	0.000	1.26506e-46	1.26506e-46
65	45.000	41.573	0.698	0.302	0.000	3.26254e-46	3.26254e-46
34	45.000	41.674	0.698	0.302	0.000	4.10905e-47	4.10905e-47
49	45.000	42.168	0.695	0.305	0.000	2.90223e-47	2.90223e-47
81	45.000	42.402	0.703	0.297	0.000	4.2961e-46	4.2961e-46
8	45.000	42.434	0.704	0.296	0.000	5.99302e-46	5.99302e-46
83	45.000	42.629	0.700	0.300	0.000	3.48692e-45	3.48692e-45
73	45.000	42.648	0.766	0.234	0.000	6.30224e-48	6.30224e-48
33	45.000	42.651	0.690	0.310	-0.000	0	0
88	45.000	42.720	0.757	0.243	0.000	4.63032e-48	4.63032e-48
28	45.000	42.936	0.760	0.240	-0.000	0	0
43	45.000	42.944	0.761	0.239	-0.000	0	0
23	45.000	43.011	0.699	0.301	0.000	1.446e-46	1.446e-46
20	45.000	43.101	0.694	0.306	-0.000	0	0
13	45.000	43.240	0.756	0.244	0.000	1.3668e-49	1.3668e-49
58	45.000	43.296	0.751	0.249	0.000	9.26139e-50	9.26139e-50
6	45.000	43.366	0.701	0.299	-0.000	0	0
53	45.000	43.372	0.699	0.301	-0.000	0	0
7	45.000	43.609	0.698	0.302	-0.000	0	0
35	45.000	43.649	0.699	0.301	-0.000	0	0
82	45.000	43.920	0.697	0.303	0.000	1.70741e-47	1.70741e-47
38	45.000	44.011	0.699	0.301	-0.000	0	0
68	45.000	44.532	0.696	0.304	0.000	1.09694e-45	1.09694e-45
69	45.000	44.549	0.692	0.308	0.000	1.12102e-46	1.12102e-46
18	45.000	44.896	0.690	0.310	-0.000	0	0
51	45.000	45.629	0.696	0.304	-0.000	0	0
55	45.000	46.305	0.686	0.314	0.000	3.47777e-48	3.47777e-48
27	45.000	46.370	0.718	0.282	-0.000	0	0
48	45.000	47.069	0.682	0.318	0.000	8.4748e-47	8.4748e-47
12	45.000	47.818	0.726	0.274	0.000	4.28615e-49	4.28615e-49
36	45.000	48.423	0.692	0.308	-0.000	0	0
40	45.000	48.734	0.693	0.307	0.000	4.05735e-44	4.05735e-44
74	45.000	49.368	0.732	0.268	0.000	3.99885e-48	3.99885e-48
89	45.000	49.440	0.732	0.268	0.000	2.49995e-48	2.49995e-48
29	45.000	49.584	0.733	0.267	0.000	7.70146e-50	7.70146e-50
44	45.000	49.632	0.733	0.267	0.000	5.42152e-52	5.42152e-52
14	45.000	49.816	0.731	0.269	0.000	5.94449e-50	5.94449e-50
59	45.000	49.848	0.731	0.269	0.000	1.12496e-49	1.12496e-49
4	45.000	50.471	0.684	0.316	0.000	3.15911e-44	3.15911e-44
52	45.000	50.686	0.692	0.308	-0.000	0	0
61	45.000	50.900	0.724	0.276	0.000	1.29282e-46	1.29282e-46
76	45.000	51.220	0.732	0.268	0.000	1.90643e-46	1.90643e-46
16	45.000	51.312	0.733	0.267	-0.000	0	0
31	45.000	51.664	0.731	0.269	0.000	9.40503e-48	9.40503e-48
41	45.000	51.681	0.675	0.325	-0.000	0	0
1	45.000	51.836	0.728	0.272	0.000	3.13748e-48	3.13748e-48
46	45.000	52.128	0.728	0.272	0.000	4.37757e-47	4.37757e-47
57	45.000	52.746	0.703	0.297	0.000	1.3408e-47	1.3408e-47
42	45.000	52.762	0.709	0.291	-0.000	0	0
2	45.000	52.794	0.672	0.328	-0.000	0	0
87	45.000	53.946	0.693	0.307	0.000	2.77624e-46	2.77624e-46
10	45.000	54.299	0.668	0.332	0.000	3.19831e-47	3.19831e-47
37	45.000	55.094	0.668	0.332	0.000	9.31132e-45	9.31132e-45
26	45.000	55.946	0.694	0.306	-0.000	0	0
17	45.000	56.596	0.717	0.283	-0.000	0	0
11	45.000	57.197	0.654	0.346	0.000	1.23592e-47	1.23592e-47
66	45.000	57.368	0.666	0.334	-0.000	0	0
25	45.000	57.692	0.711	0.289	0.000	1.73812e-47	1.73812e-47
21	45.000	58.258	0.660	0.340	0.000	1.88139e-42	1.88139e-42
79	45.000	58.281	0.651	0.349	-0.000	0	0
73	45.000	58.641	0.766	0.234	0.000	1.27962e-46	1.27962e-46
88	45.000	58.740	0.757	0.243	0.000	8.8104e-47	8.8104e-47
28	45.000	59.037	0.760	0.240	-0.000	0	0
43	45.000	59.048	0.761	0.239	-0.000	0	0
24	45.000	59.326	0.710	0.290	-0.000	0	0
13	45.000	59.455	0.756	0.244	0.000	2.7106e-48	2.7106e-48
58	45.000	59.532	0.751	0.249	0.000	1.77723e-48	1.77723e-48
32	45.000	59.676	0.701	0.299	0.000	8.41919e-47	8.41919e-47
56	45.000	59.745	0.641	0.359	0.000	3.62595e-46	3.62595e-46
60	45.000	60.184	0.714	0.286	-0.000	0	0
15	45.000	60.360	0.716	0.284	0.000	1.34856e-46	1.34856e-46
30	45.000	60.456	0.716	0.284	-0.000	0	0
75	45.000	60.464	0.714	0.286	0.000	4.80678e-45	4.80678e-45
45	45.000	60.528	0.716	0.284	-0.000	0	0
0	45.000	60.576	0.716	0.284	0.000	4.39319e-45	4.39319e-45
84	45.000	61.394	0.706	0.294	0.000	3.64149e-48	3.64149e-48
54	45.000	64.226	0.702	0.298	-0.000	0	0
50	45.000	64.252	0.702	0.298	0.000	7.34168e-45	7.34168e-45
80	45.000	64.494	0.706	0.294	0.000	2.68545e-44	2.68545e-44
27	45.000	64.841	0.718	0.282	-0.000	0	0
19	45.000	65.018	0.698	0.302	0.000	4.37539e-50	4.37539e-50
9	45.000	65.090	0.702	0.298	-0.000	0	0
67	45.000	66.169	0.637	0.363	-0.000	0	0
39	45.000	66.432	0.705	0.295	0.000	1.84031e-47	1.84031e-47
72	45.000	66.481	0.631	0.369	0.000	6.20294e-45	6.20294e-45
5	45.000	66.794	0.698	0.302	0.000	3.19115e-45	3.19115e-45
12	45.000	66.973	0.726	0.274	0.000	9.87212e-48	9.87212e-48
47	45.000	67.628	0.688	0.312	0.000	4.171e-46	4.171e-46
74	45.000	67.881	0.732	0.268	0.000	9.62025e-47	9.62025e-47
89	45.000	67.980	0.732	0.268	0.000	6.01332e-47	6.01332e-47
29	45.000	68.178	0.733	0.267	0.000	1.87941e-48	1.87941e-48
44	45.000	68.244	0.733	0.267	0.000	1.32401e-50	1.32401e-50
65	45.000	68.270	0.698	0.302	0.000	8.60989e-45	8.60989e-45
14	45.000	68.497	0.731	0.269	0.000	1.44071e-48	1.44071e-48
81	45.000	68.502	0.703	0.297	0.000	1.14081e-44	1.14081e-44
59	45.000	68.541	0.731	0.269	0.000	2.72256e-48	2.72256e-48
8	45.000	69.044	0.704	0.296	0.000	1.64839e-44	1.64839e-44
83	45.000	69.536	0.700	0.300	0.000	9.49866e-44	9.49866e-44
61	45.000	70.043	0.724	0.276	0.000	1.56048e-45	1.56048e-45
23	45.000	70.248	0.699	0.301	0.000	4.1187e-45	4.1187e-45
6	45.000	70.408	0.701	0.299	-0.000	0	0
76	45.000	70.483	0.732	0.268	0.000	2.14873e-45	2.14873e-45
34	45.000	70.522	0.698	0.302	0.000	1.30518e-45	1.30518e-45
16	45.000	70.626	0.733	0.267	-0.000	0	0
7	45.000	70.840	0.698	0.302	-0.000	0	0
53	45.000	70.912	0.699	0.301	-0.000	0	0
31	45.000	71.152	0.731	0.269	0.000	9.71267e-47	9.71267e-47
20	45.000	71.262	0.694	0.306	-0.000	0	0
1	45.000	71.378	0.728	0.272	0.000	3.11994e-47	3.11994e-47
49	45.000	71.442	0.695	0.305	0.000	1.03009e-45	1.03009e-45
82	45.000	71.454	0.697	0.303	0.000	5.69118e-46	5.69118e-46
22	45.000	71.464	0.628	0.372	0.000	5.74809e-42	5.74809e-42
46	45.000	71.814	0.728	0.272	0.000	4.18867e-46	4.18867e-46
38	45.000	72.244	0.699	0.301	-0.000	0	0
35	45.000	72.356	0.699	0.301	-0.000	0	0
64	45.000	72.773	0.619	0.381	0.000	1.41581e-43	1.41581e-43
68	45.000	73.386	0.696	0.304	0.000	4.5986e-44	4.5986e-44
33	45.000	73.992	0.690	0.310	-0.000	0	0
57	45.000	74.361	0.703	0.297	0.000	1.40773e-46	1.40773e-46
42	45.000	74.425	0.709	0.291	-0.000	0	0
51	45.000	74.936	0.696	0.304	-0.000	0	0
69	45.000	75.746	0.692	0.308	0.000	5.85629e-45	5.85629e-45
87	45.000	76.236	0.693	0.307	0.000	2.62442e-45	2.62442e-45
18	45.000	78.490	0.690	0.310	-0.000	0	0
26	45.000	79.199	0.694	0.306	-0.000	0	0
17	45.000	79.276	0.717	0.283	-0.000	0	0
77	45.000	79.844	0.603	0.397	-0.000	0	0
36	45.000	80.538	0.692	0.308	-0.000	0	0
25	45.000	81.044	0.711	0.289	0.000	1.34039e-46	1.34039e-46
55	45.000	81.552	0.686	0.314	0.000	2.53022e-46	2.53022e-46
24	45.000	82.252	0.710	0.290	-0.000	0	0
48	45.000	82.748	0.682	0.318	0.000	6.25639e-45	6.25639e-45
60	45.000	82.753	0.714	0.286	-0.000	0	0
15	45.000	82.995	0.716	0.284	0.000	8.89515e-46	8.89515e-46
30	45.000	83.127	0.716	0.284	-0.000	0	0
75	45.000	83.138	0.714	0.286	0.000	3.16735e-44	3.16735e-44
45	45.000	83.226	0.716	0.284	-0.000	0	0
0	45.000	83.292	0.716	0.284	0.000	2.88976e-44	2.88976e-44
32	45.000	83.892	0.701	0.299	0.000	6.2198e-46	6.2198e-46
52	45.000	84.994	0.692	0.308	-0.000	0	0
84	45.000	85.382	0.706	0.294	0.000	2.49668e-47	2.49668e-47
40	45.000	86.480	0.693	0.307	0.000	3.64895e-42	3.64895e-42
4	45.000	88.052	0.684	0.316	0.000	1.94374e-42	1.94374e-42
50	45.000	88.876	0.702	0.298	0.000	4.79377e-44	4.79377e-44
80	45.000	89.301	0.706	0.294	0.000	1.7541e-43	1.7541e-43
54	45.000	89.561	0.702	0.298	-0.000	0	0
9	45.000	90.866	0.702	0.298	-0.000	0	0
19	45.000	91.118	0.698	0.302	0.000	2.97983e-49	2.97983e-49
5	45.000	92.690	0.698	0.302	0.000	2.07399e-44	2.07399e-44
39	45.000	92.910	0.705	0.295	0.000	1.22664e-46	1.22664e-46
37	45.000	93.806	0.668	0.332	0.000	1.82024e-43	1.82024e-43
41	45.000	93.912	0.675	0.325	-0.000	0	0
2	45.000	94.278	0.672	0.328	-0.000	0	0
81	45.000	94.602	0.703	0.297	0.000	7.21571e-44	7.21571e-44
85	45.000	94.902	0.591	0.409	-0.000	0	0
65	45.000	94.967	0.698	0.302	0.000	5.5929e-44	5.5929e-44
8	45.000	95.654	0.704	0.296	0.000	1.04965e-43	1.04965e-43
47	45.000	95.786	0.688	0.312	0.000	2.89357e-45	2.89357e-45
83	45.000	96.443	0.700	0.300	0.000	6.06719e-43	6.06719e-43
6	45.000	97.450	0.701	0.299	-0.000	0	0
23	45.000	97.485	0.699	0.301	0.000	2.53445e-44	2.53445e-44
10	45.000	97.544	0.668	0.332	0.000	8.08202e-46	8.08202e-46
7	45.000	98.071	0.698	0.302	-0.000	0	0
66	45.000	98.450	0.666	0.334	-0.000	0	0
53	45.000	98.452	0.699	0.301	-0.000	0	0
82	45.000	98.988	0.697	0.303	0.000	2.98599e-45	2.98599e-45
34	45.000	99.370	0.698	0.302	0.000	8.07988e-45	8.07988e-45
20	45.000	99.423	0.694	0.306	-0.000	0	0
21	45.000	100.210	0.660	0.340	0.000	3.03199e-41	3.03199e-41
38	45.000	100.477	0.699	0.301	-0.000	0	0
49	45.000	100.716	0.695	0.305	0.000	5.88397e-45	5.88397e-45
35	45.000	101.063	0.699	0.301	-0.000	0	0
68	45.000	102.240	0.696	0.304	0.000	2.24172e-43	2.24172e-43
79	45.000	103.800	0.651	0.349	-0.000	0	0
51	45.000	104.243	0.696	0.304	-0.000	0	0
11	45.000	104.876	0.654	0.346	0.000	3.04868e-46	3.04868e-46
33	45.000	105.333	0.690	0.310	-0.000	0	0
69	45.000	106.943	0.692	0.308	0.000	2.9182e-44	2.9182e-44
62	45.000	109.786	0.580	0.420	-0.000	0	0
56	45.000	109.968	0.641	0.359	0.000	8.94445e-45	8.94445e-45
18	45.000	112.084	0.690	0.310	-0.000	0	0
36	45.000	112.653	0.692	0.308	-0.000	0	0
67	45.000	115.948	0.637	0.363	-0.000	0	0
55	45.000	116.799	0.686	0.314	0.000	1.22536e-45	1.22536e-45
3	45.000	117.824	0.579	0.421	0.000	2.26819e-41	2.26819e-41
48	45.000	118.427	0.682	0.318	0.000	2.98663e-44	2.98663e-44
52	45.000	119.302	0.692	0.308	-0.000	0	0
72	45.000	123.610	0.631	0.369	0.000	1.5477e-43	1.5477e-43
40	45.000	124.226	0.693	0.307	0.000	1.69495e-41	1.69495e-41
4	45.000	125.633	0.684	0.316	0.000	8.77079e-42	8.77079e-42
22	45.000	126.544	0.628	0.372	0.000	9.97263e-41	9.97263e-41
37	45.000	132.518	0.668	0.332	0.000	7.80588e-43	7.80588e-43
64	45.000	132.794	0.619	0.381	0.000	2.374e-42	2.374e-42
2	45.000	135.762	0.672	0.328	-0.000	0	0
41	45.000	136.143	0.675	0.325	-0.000	0	0
66	45.000	139.532	0.666	0.334	-0.000	0	0
10	45.000	140.789	0.668	0.332	0.000	3.62495e-45	3.62495e-45
21	45.000	142.162	0.660	0.340	0.000	1.28056e-40	1.28056e-40
86	45.000	144.956	0.562	0.438	0.000	2.26265e-43	2.26265e-43
77	45.000	148.484	0.603	0.397	-0.000	0	0
79	45.000	149.319	0.651	0.349	-0.000	0	0
11	45.000	152.555	0.654	0.346	0.000	1.15683e-45	1.15683e-45
56	45.000	160.191	0.641	0.359	0.000	3.1251e-44	3.1251e-44
67	45.000	165.727	0.637	0.363	-0.000	0	0
85	45.000	178.860	0.591	0.409	-0.000	0	0
72	45.000	180.739	0.631	0.369	0.000	4.77301e-43	4.77301e-43
22	45.000	181.624	0.628	0.372	0.000	2.87964e-40	2.87964e-40
78	45.000	190.282	0.550	0.450	-0.000	0	0
64	45.000	192.815	0.619	0.381	0.000	6.83007e-42	6.83007e-42
70	45.000	205.419	0.552	0.448	0.000	1.47758e-42	1.47758e-42
62	45.000	208.420	0.580	0.420	-0.000	0	0
77	45.000	217.124	0.603	0.397	-0.000	0	0
3	45.000	224.264	0.579	0.421	0.000	1.3732e-40	1.3732e-40
63	45.000	240.309	0.553	0.447	0.000	9.55764e-43	9.55764e-43
85	45.000	262.818	0.591	0.409	-0.000	0	0
86	45.000	280.520	0.562	0.438	0.000	1.07415e-42	1.07415e-42
62	45.000	307.054	0.580	0.420	-0.000	0	0
3	45.000	330.704	0.579	0.421	0.000	2.60553e-40	2.60553e-40
71	45.000	334.799	0.541	0.459	-0.000	0	0
78	45.000	369.316	0.550	0.450	-0.000	0	0
70	45.000	399.930	0.552	0.448	0.000	4.44964e-42	4.44964e-42
86	45.000	416.084	0.562	0.438	0.000	1.87117e-42	1.87117e-42
63	45.000	469.404	0.553	0.447	0.000	2.52615e-42	2.52615e-42
78	45.000	548.350	0.550	0.450	-0.000	0	0
70	45.000	594.441	0.552	0.448	0.000	6.78653e-42	6.78653e-42
71	45.000	660.218	0.541	0.459	-0.000	0	0
63	45.000	698.499	0.553	0.447	0.000	3.56782e-42	3.56782e-42
71	45.000	985.637	0.541	0.459	-0.000	0	0
