WK	Angle	Energy	AL	N	W	SYield+Offset	SYield
31	45.000	32.176	0.500	0.500	0.000	0	0
1	45.000	32.294	0.500	0.500	0.000	0	0
46	45.000	32.442	0.500	0.500	0.000	0	0
26	45.000	32.693	0.500	0.500	0.000	0	0
17	45.000	33.916	0.500	0.500	0.000	0	0
25	45.000	34.340	0.500	0.500	0.000	0	0
32	45.000	35.460	0.500	0.500	0.000	0	0
24	45.000	36.400	0.500	0.500	0.000	0	0
84	45.000	37.406	0.500	0.500	0.000	0	0
60	45.000	37.615	0.500	0.500	0.000	0	0
15	45.000	37.725	0.500	0.500	0.000	0	0
30	45.000	37.785	0.500	0.500	0.000	0	0
75	45.000	37.790	0.500	0.500	0.000	0	0
45	45.000	37.830	0.500	0.500	0.000	0	0
0	45.000	37.860	0.500	0.500	0.000	0	0
54	45.000	38.891	0.500	0.500	0.000	0	0
19	45.000	38.918	0.500	0.500	0.000	0	0
9	45.000	39.314	0.500	0.500	0.000	0	0
47	45.000	39.470	0.500	0.500	0.000	0	0
50	45.000	39.628	0.500	0.500	0.000	0	0
80	45.000	39.687	0.500	0.500	0.000	0	0
39	45.000	39.954	0.500	0.500	0.000	0	0
5	45.000	40.898	0.500	0.500	0.000	0	0
65	45.000	41.573	0.500	0.500	0.000	0	0
34	45.000	41.674	0.500	0.500	0.000	0	0
49	45.000	42.168	0.500	0.500	0.000	0	0
81	45.000	42.402	0.500	0.500	0.000	0	0
8	45.000	42.434	0.500	0.500	0.000	0	0
83	45.000	42.629	0.500	0.500	0.000	0	0
33	45.000	42.651	0.500	0.500	0.000	0	0
23	45.000	43.011	0.500	0.500	0.000	0	0
20	45.000	43.101	0.500	0.500	0.000	0	0
6	45.000	43.366	0.500	0.500	0.000	0	0
53	45.000	43.372	0.500	0.500	0.000	0	0
7	45.000	43.609	0.500	0.500	0.000	0	0
35	45.000	43.649	0.500	0.500	0.000	0	0
82	45.000	43.920	0.500	0.500	0.000	0	0
38	45.000	44.011	0.500	0.500	0.000	0	0
68	45.000	44.532	0.500	0.500	0.000	0	0
69	45.000	44.549	0.500	0.500	0.000	0	0
18	45.000	44.896	0.500	0.500	0.000	0	0
51	45.000	45.629	0.500	0.500	0.000	0	0
55	45.000	46.305	0.500	0.500	0.000	0	0
48	45.000	47.069	0.500	0.500	0.000	0	0
36	45.000	48.423	0.500	0.500	0.000	0	0
40	45.000	48.734	0.500	0.500	0.000	0	0
4	45.000	50.471	0.500	0.500	0.000	0	0
52	45.000	50.686	0.500	0.500	0.000	0	0
41	45.000	51.681	0.500	0.500	0.000	0	0
2	45.000	52.794	0.500	0.500	0.000	0	0
10	45.000	54.299	0.500	0.500	0.000	0	0
37	45.000	55.094	0.500	0.500	0.000	0	0
11	45.000	57.197	0.500	0.500	0.000	0	0
66	45.000	57.368	0.500	0.500	0.000	0	0
21	45.000	58.258	0.500	0.500	0.000	0	0
79	45.000	58.281	0.500	0.500	0.000	0	0
56	45.000	59.745	0.500	0.500	0.000	0	0
67	45.000	66.169	0.500	0.500	0.000	0	0
72	45.000	66.481	0.500	0.500	0.000	0	0
22	45.000	71.464	0.500	0.500	0.000	0	0
64	45.000	72.773	0.500	0.500	0.000	0	0
77	45.000	79.844	0.500	0.500	0.000	0	0
85	45.000	94.902	0.500	0.500	0.000	0	0
62	45.000	109.786	0.500	0.500	0.000	0	0
3	45.000	117.824	0.500	0.500	0.000	0	0
86	45.000	144.956	0.500	0.500	0.000	0	0
78	45.000	190.282	0.500	0.500	0.000	0	0
70	45.000	205.419	0.500	0.500	0.000	0	0
63	45.000	240.309	0.500	0.500	0.000	0	0
71	45.000	334.799	0.500	0.500	0.000	0	0
